,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,47.0,88.0,100.0,26.0,20.0,5.0,1.0,0.0,7.0,16.0,7.0,1.0,22.0,4.0,1.0,0.0,2.0,1.0,0.0,0.295,7.0,22.0,0.32,0.37,0.375,0.745,0.08,0.388,13.0,0.8,0.327,105.0
3,Total,vs R as R,68.0,162.0,182.0,43.0,36.0,3.0,0.0,4.0,18.0,14.0,18.0,1.0,52.0,2.0,0.0,0.0,4.0,2.0,0.0,0.265,9.9,28.6,0.35,0.346,0.358,0.704,0.093,0.368,21.0,-0.9,0.312,95.0
4,Total,vs L,47.0,88.0,100.0,26.0,20.0,5.0,1.0,0.0,9.0,16.0,7.0,1.0,22.0,4.0,1.0,0.0,2.0,1.0,0.0,0.295,7.0,22.0,0.32,0.37,0.375,0.745,0.08,0.388,13.0,0.8,0.327,105.0
5,Total,vs R,68.0,162.0,182.0,43.0,36.0,3.0,0.0,4.0,24.0,14.0,18.0,1.0,52.0,2.0,0.0,0.0,4.0,4.0,0.0,0.265,9.9,28.6,0.35,0.346,0.358,0.704,0.093,0.368,21.0,-0.9,0.312,95.0
