,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,330.0,1181.0,1262.0,310.0,193.0,88.0,2.0,27.0,154.0,118.0,50.0,1.0,202.0,14.0,13.0,4.0,24.0,36.0,8.0,0.262,4.0,16.0,0.25,0.297,0.409,0.706,0.146,0.293,134.0,-13.4,0.303,87.0
1,Total,Away,310.0,1188.0,1269.0,311.0,219.0,63.0,5.0,24.0,137.0,104.0,59.0,0.0,206.0,9.0,5.0,8.0,20.0,32.0,13.0,0.262,4.6,16.2,0.29,0.301,0.384,0.684,0.122,0.298,128.0,-20.0,0.297,85.0
