,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,301.0,831.0,955.0,219.0,136.0,48.0,8.0,27.0,68.0,126.0,116.0,5.0,167.0,0.0,8.0,0.0,18.0,0.0,2.0,0.264,12.1,17.5,0.69,0.351,0.438,0.789,0.174,0.298,130.0,16.2,0.339,110.0
2,Total,vs L as R,164.0,259.0,292.0,64.0,41.0,11.0,2.0,10.0,28.0,37.0,28.0,0.0,53.0,1.0,4.0,0.0,13.0,0.0,2.0,0.247,9.6,18.2,0.53,0.318,0.421,0.739,0.174,0.27,35.0,-0.1,0.318,96.0
3,Total,vs R as R,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,165.0,259.0,292.0,64.0,41.0,11.0,2.0,10.0,33.0,37.0,28.0,0.0,53.0,1.0,4.0,0.0,13.0,0.0,2.0,0.247,9.6,18.2,0.53,0.318,0.421,0.739,0.174,0.27,35.0,-0.1,0.318,96.0
5,Total,vs R,301.0,831.0,955.0,219.0,136.0,48.0,8.0,27.0,122.0,126.0,116.0,5.0,167.0,0.0,8.0,0.0,18.0,2.0,6.0,0.264,12.1,17.5,0.69,0.351,0.438,0.789,0.174,0.298,130.0,16.2,0.339,110.0
