,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,36.0,112.0,120.0,26.0,22.0,3.0,0.0,1.0,17.0,7.0,3.0,0.0,20.0,2.0,0.0,3.0,3.0,5.0,0.0,0.232,2.5,16.7,0.15,0.265,0.286,0.551,0.054,0.275,7.0,-7.0,0.245,45.0
1,Total,Away,43.0,136.0,148.0,34.0,26.0,4.0,2.0,2.0,17.0,14.0,7.0,1.0,34.0,2.0,2.0,1.0,2.0,9.0,1.0,0.25,4.7,23.0,0.21,0.293,0.353,0.645,0.103,0.314,13.0,-4.7,0.278,72.0
