,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,203.0,548.0,606.0,147.0,112.0,25.0,6.0,4.0,70.0,43.0,41.0,3.0,70.0,4.0,4.0,9.0,12.0,16.0,7.0,0.268,6.8,11.6,0.59,0.322,0.358,0.679,0.089,0.299,61.0,-7.2,0.299,92.0
1,Total,Away,213.0,577.0,626.0,128.0,107.0,14.0,3.0,4.0,63.0,41.0,38.0,0.0,62.0,0.0,6.0,5.0,10.0,8.0,7.0,0.222,6.1,9.9,0.61,0.267,0.277,0.545,0.055,0.24,35.0,-35.6,0.244,49.0
