,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,178.0,672.0,750.0,204.0,122.0,46.0,2.0,34.0,112.0,90.0,69.0,8.0,162.0,7.0,2.0,0.0,12.0,3.0,2.0,0.304,9.2,21.6,0.43,0.373,0.53,0.903,0.226,0.356,128.0,38.8,0.381,146.0
1,Total,Away,176.0,693.0,778.0,208.0,143.0,40.0,5.0,20.0,108.0,89.0,77.0,4.0,138.0,4.0,4.0,0.0,18.0,6.0,3.0,0.3,9.9,17.7,0.56,0.371,0.459,0.83,0.159,0.349,117.0,24.8,0.357,121.0
