,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,238.0,672.0,717.0,172.0,113.0,34.0,6.0,19.0,71.0,82.0,35.0,1.0,143.0,0.0,6.0,4.0,17.0,35.0,4.0,0.256,4.9,19.9,0.24,0.29,0.409,0.7,0.153,0.297,73.0,-10.9,0.299,79.0
1,Total,Away,247.0,770.0,808.0,200.0,148.0,29.0,5.0,18.0,86.0,80.0,26.0,2.0,163.0,1.0,5.0,6.0,11.0,28.0,11.0,0.26,3.2,20.2,0.16,0.283,0.381,0.664,0.121,0.306,73.0,-21.6,0.284,73.0
