,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,52.0,128.0,143.0,26.0,18.0,5.0,0.0,3.0,15.0,10.0,14.0,0.0,45.0,1.0,0.0,0.0,4.0,0.0,0.0,0.203,9.8,31.5,0.31,0.287,0.313,0.599,0.109,0.288,11.0,-5.5,0.27,74.0
1,Total,Away,61.0,165.0,188.0,44.0,25.0,11.0,0.0,8.0,25.0,28.0,16.0,0.0,48.0,5.0,1.0,1.0,5.0,0.0,0.0,0.267,8.5,25.5,0.33,0.348,0.479,0.826,0.212,0.327,28.0,6.1,0.356,125.0
