,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,165.0,541.0,612.0,135.0,90.0,26.0,4.0,15.0,68.0,87.0,64.0,4.0,110.0,0.0,7.0,0.0,13.0,0.0,1.0,0.25,10.5,18.0,0.58,0.325,0.396,0.721,0.146,0.284,69.0,-3.8,0.311,93.0
1,Total,Away,161.0,549.0,635.0,148.0,87.0,33.0,6.0,22.0,87.0,76.0,80.0,1.0,110.0,1.0,5.0,0.0,18.0,2.0,7.0,0.27,12.6,17.3,0.73,0.361,0.472,0.832,0.202,0.299,96.0,19.9,0.356,120.0
