,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,783.0,2701.0,3190.0,695.0,456.0,142.0,25.0,72.0,416.0,347.0,423.0,22.0,474.0,18.0,30.0,18.0,51.0,58.0,24.0,0.257,13.3,14.9,0.89,0.358,0.408,0.767,0.151,0.285,415.0,47.6,0.337,115.0
1,Total,Away,784.0,2930.0,3362.0,804.0,496.0,196.0,18.0,94.0,435.0,396.0,379.0,13.0,487.0,12.0,34.0,7.0,65.0,57.0,25.0,0.274,11.3,14.5,0.78,0.356,0.45,0.806,0.175,0.298,474.0,87.1,0.351,119.0
