,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,32.0,93.0,104.0,25.0,19.0,5.0,0.0,1.0,8.0,10.0,9.0,2.0,25.0,1.0,1.0,0.0,1.0,1.0,3.0,0.269,8.7,24.0,0.36,0.337,0.355,0.691,0.086,0.353,11.0,-1.4,0.299,89.0
1,Total,Away,46.0,129.0,142.0,36.0,23.0,8.0,0.0,5.0,15.0,22.0,12.0,3.0,31.0,1.0,0.0,0.0,2.0,4.0,2.0,0.279,8.5,21.8,0.39,0.345,0.457,0.802,0.178,0.333,19.0,2.9,0.34,112.0
