,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,229.0,610.0,671.0,123.0,85.0,31.0,3.0,4.0,48.0,45.0,39.0,1.0,155.0,8.0,3.0,11.0,9.0,0.0,0.0,0.202,5.8,23.1,0.25,0.258,0.282,0.54,0.08,0.262,37.0,-39.7,0.241,46.0
1,Total,Away,204.0,599.0,658.0,120.0,82.0,22.0,2.0,14.0,62.0,63.0,41.0,0.0,124.0,7.0,4.0,7.0,13.0,0.0,1.0,0.2,6.2,18.8,0.33,0.258,0.314,0.572,0.114,0.228,43.0,-32.8,0.254,55.0
