,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,135.0,347.0,382.0,75.0,59.0,15.0,1.0,0.0,40.0,29.0,32.0,7.0,78.0,0.0,2.0,1.0,3.0,3.0,1.0,0.216,8.4,20.4,0.41,0.281,0.265,0.546,0.049,0.277,20.0,-22.3,0.241,49.0
1,Total,Away,150.0,359.0,399.0,75.0,52.0,16.0,2.0,5.0,46.0,31.0,30.0,4.0,88.0,3.0,3.0,4.0,7.0,5.0,3.0,0.209,7.5,22.1,0.34,0.273,0.306,0.58,0.097,0.26,26.0,-18.7,0.256,57.0
