,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,11.0,34.0,36.0,13.0,10.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.382,2.8,25.0,0.11,0.389,0.529,0.918,0.147,0.48,6.0,2.2,0.389,149.0
1,Total,Home vs L,4.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,25.0,0.0,0.25,0.5,0.75,0.25,0.333,0.0,0.0,0.312,101.0
