,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,6.0,21.0,22.0,5.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,4.5,27.3,0.17,0.273,0.429,0.701,0.19,0.286,2.0,-0.3,0.3,91.0
1,Total,Away,6.0,24.0,26.0,5.0,2.0,1.0,0.0,2.0,5.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,7.7,15.4,0.5,0.269,0.5,0.769,0.292,0.167,3.0,0.2,0.325,101.0
