,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,588.0,1824.0,2103.0,473.0,317.0,99.0,5.0,52.0,232.0,281.0,221.0,24.0,434.0,31.0,24.0,3.0,49.0,0.0,6.0,0.259,10.5,20.6,0.51,0.345,0.405,0.75,0.145,0.309,257.0,16.6,0.328,96.0
1,Total,Away,589.0,1977.0,2240.0,500.0,326.0,98.0,2.0,74.0,226.0,269.0,225.0,32.0,447.0,23.0,13.0,2.0,57.0,5.0,3.0,0.253,10.0,20.0,0.5,0.334,0.417,0.751,0.164,0.29,271.0,13.9,0.326,102.0
