,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,127.0,460.0,511.0,119.0,83.0,24.0,6.0,6.0,50.0,62.0,39.0,0.0,78.0,1.0,7.0,4.0,4.0,10.0,3.0,0.259,7.6,15.3,0.5,0.314,0.376,0.69,0.117,0.295,53.0,-8.4,0.299,80.0
1,Total,Away,132.0,474.0,529.0,131.0,80.0,33.0,4.0,14.0,60.0,69.0,40.0,1.0,90.0,5.0,3.0,7.0,8.0,12.0,7.0,0.276,7.6,17.0,0.44,0.337,0.451,0.789,0.175,0.314,71.0,7.9,0.338,111.0
