,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,23.0,38.0,38.0,11.0,9.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,23.7,0.0,0.289,0.342,0.632,0.053,0.379,3.0,-1.5,0.273,73.0
1,Total,Away,8.0,10.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0,18.2,0.0,0.091,0.1,0.191,0.0,0.111,-1.0,-2.2,0.08,-59.0
