,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,34.0,108.0,116.0,28.0,24.0,3.0,1.0,0.0,9.0,7.0,8.0,0.0,26.0,0.0,0.0,0.0,2.0,1.0,4.0,0.259,6.9,22.4,0.31,0.31,0.306,0.616,0.046,0.341,10.0,-3.8,0.275,68.0
1,Total,Away,29.0,104.0,113.0,21.0,13.0,6.0,1.0,1.0,6.0,10.0,5.0,0.0,23.0,1.0,2.0,1.0,1.0,0.0,1.0,0.202,4.4,20.4,0.22,0.241,0.308,0.549,0.106,0.244,6.0,-7.1,0.238,46.0
