,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,48.0,153.0,164.0,38.0,25.0,3.0,2.0,8.0,26.0,26.0,11.0,1.0,52.0,0.0,0.0,0.0,2.0,1.0,0.0,0.248,6.7,31.7,0.21,0.299,0.451,0.75,0.203,0.323,20.0,0.5,0.319,102.0
1,Total,Away,49.0,176.0,186.0,40.0,17.0,11.0,1.0,11.0,17.0,27.0,9.0,1.0,66.0,1.0,0.0,0.0,5.0,1.0,1.0,0.227,4.8,35.5,0.14,0.269,0.489,0.757,0.261,0.293,22.0,0.4,0.318,100.0
