,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,125.0,299.0,337.0,84.0,62.0,14.0,5.0,3.0,42.0,31.0,32.0,1.0,61.0,3.0,1.0,2.0,6.0,10.0,4.0,0.281,9.5,18.1,0.52,0.355,0.391,0.747,0.11,0.343,42.0,2.8,0.328,112.0
1,Total,Away,128.0,303.0,332.0,79.0,73.0,4.0,2.0,0.0,35.0,16.0,25.0,2.0,74.0,1.0,2.0,1.0,8.0,9.0,3.0,0.261,7.5,22.3,0.34,0.317,0.287,0.604,0.026,0.342,26.0,-12.8,0.27,64.0
