,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,259.0,949.0,1012.0,237.0,149.0,45.0,2.0,41.0,109.0,148.0,55.0,5.0,169.0,2.0,6.0,0.0,26.0,2.0,1.0,0.25,5.4,16.7,0.33,0.291,0.431,0.721,0.181,0.263,110.0,-9.4,0.307,89.0
1,Total,Away,264.0,980.0,1078.0,250.0,156.0,48.0,2.0,44.0,121.0,137.0,81.0,14.0,157.0,9.0,8.0,0.0,30.0,1.0,0.0,0.255,7.5,14.6,0.52,0.315,0.443,0.758,0.188,0.262,130.0,3.4,0.321,98.0
