,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,445.0,1745.0,1859.0,495.0,361.0,76.0,19.0,39.0,234.0,168.0,79.0,8.0,263.0,12.0,10.0,13.0,39.0,74.0,24.0,0.284,4.2,14.1,0.3,0.317,0.416,0.733,0.132,0.314,215.0,2.4,0.316,95.0
1,Total,Away,432.0,1729.0,1868.0,506.0,388.0,77.0,17.0,24.0,240.0,143.0,97.0,9.0,256.0,25.0,6.0,10.0,42.0,97.0,33.0,0.293,5.2,13.7,0.38,0.338,0.398,0.737,0.106,0.331,223.0,9.4,0.321,101.0
