,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,346.0,1034.0,1180.0,269.0,160.0,60.0,4.0,45.0,133.0,151.0,119.0,4.0,224.0,16.0,10.0,1.0,21.0,6.0,3.0,0.26,10.1,19.0,0.53,0.343,0.456,0.799,0.196,0.289,163.0,27.0,0.347,117.0
1,Total,Away,362.0,1087.0,1220.0,274.0,162.0,65.0,3.0,44.0,145.0,132.0,106.0,4.0,247.0,18.0,7.0,2.0,26.0,7.0,4.0,0.252,8.7,20.2,0.43,0.327,0.439,0.766,0.187,0.286,155.0,14.4,0.332,108.0
