,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,340.0,648.0,737.0,197.0,141.0,39.0,1.0,16.0,64.0,71.0,80.0,7.0,119.0,5.0,4.0,0.0,20.0,3.0,3.0,0.304,10.9,16.1,0.67,0.383,0.441,0.824,0.137,0.35,110.0,25.7,0.359,124.0
3,Total,vs R as R,707.0,2200.0,2399.0,609.0,411.0,131.0,13.0,54.0,153.0,298.0,153.0,5.0,455.0,24.0,17.0,5.0,52.0,7.0,2.0,0.277,6.4,19.0,0.34,0.328,0.422,0.75,0.145,0.325,295.0,18.0,0.325,100.0
4,Total,vs L,358.0,648.0,737.0,197.0,141.0,39.0,1.0,16.0,108.0,71.0,80.0,7.0,119.0,5.0,4.0,0.0,20.0,12.0,5.0,0.304,10.9,16.1,0.67,0.383,0.441,0.824,0.137,0.35,110.0,25.7,0.359,124.0
5,Total,vs R,707.0,2200.0,2399.0,609.0,411.0,131.0,13.0,54.0,316.0,298.0,153.0,5.0,455.0,24.0,17.0,5.0,52.0,34.0,7.0,0.277,6.4,19.0,0.34,0.328,0.422,0.75,0.145,0.325,295.0,18.0,0.325,100.0
