,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,232.0,680.0,769.0,151.0,89.0,28.0,1.0,33.0,72.0,91.0,77.0,9.0,160.0,7.0,5.0,0.0,12.0,2.0,2.0,0.222,10.0,20.8,0.48,0.306,0.412,0.717,0.19,0.24,84.0,-2.4,0.311,94.0
1,Total,Away,224.0,708.0,790.0,169.0,108.0,36.0,1.0,24.0,79.0,97.0,60.0,7.0,151.0,16.0,6.0,0.0,21.0,2.0,5.0,0.239,7.6,19.1,0.4,0.31,0.394,0.704,0.155,0.269,84.0,-4.5,0.308,92.0
