,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,545.0,2158.0,2365.0,674.0,489.0,123.0,9.0,53.0,317.0,203.0,155.0,23.0,282.0,24.0,13.0,15.0,57.0,132.0,33.0,0.312,6.6,11.9,0.55,0.363,0.451,0.814,0.139,0.338,338.0,68.5,0.351,126.0
1,Total,Away,547.0,2233.0,2437.0,720.0,517.0,146.0,16.0,41.0,313.0,251.0,153.0,15.0,244.0,19.0,23.0,9.0,64.0,114.0,35.0,0.322,6.3,10.0,0.63,0.367,0.457,0.825,0.135,0.344,359.0,81.3,0.355,125.0
