,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,40.0,124.0,135.0,20.0,11.0,8.0,0.0,1.0,11.0,7.0,11.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.161,8.1,25.9,0.31,0.23,0.25,0.48,0.089,0.216,5.0,-11.4,0.216,4.0
1,Total,Away,45.0,128.0,145.0,29.0,16.0,9.0,0.0,4.0,12.0,17.0,14.0,2.0,37.0,1.0,1.0,1.0,3.0,0.0,0.0,0.227,9.7,25.5,0.38,0.306,0.391,0.696,0.164,0.284,15.0,-2.4,0.298,82.0
