,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,189.0,736.0,773.0,198.0,129.0,39.0,10.0,20.0,101.0,79.0,23.0,1.0,196.0,5.0,1.0,8.0,26.0,25.0,8.0,0.269,3.0,25.4,0.12,0.295,0.431,0.726,0.162,0.342,86.0,-5.8,0.309,94.0
1,Total,Away,183.0,735.0,774.0,186.0,127.0,33.0,3.0,23.0,97.0,65.0,30.0,1.0,205.0,3.0,4.0,2.0,15.0,25.0,2.0,0.253,3.9,26.5,0.15,0.284,0.4,0.684,0.147,0.319,76.0,-16.7,0.292,81.0
