,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,499.0,1520.0,1738.0,341.0,205.0,76.0,4.0,56.0,193.0,190.0,192.0,8.0,384.0,7.0,12.0,7.0,31.0,6.0,8.0,0.224,11.0,22.1,0.5,0.312,0.39,0.702,0.166,0.261,187.0,-12.6,0.308,95.0
1,Total,Away,495.0,1628.0,1833.0,369.0,213.0,93.0,5.0,58.0,184.0,177.0,182.0,9.0,404.0,12.0,9.0,2.0,26.0,5.0,8.0,0.227,9.9,22.0,0.45,0.307,0.397,0.704,0.17,0.265,196.0,-13.9,0.308,91.0
