,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,157.0,496.0,591.0,120.0,63.0,20.0,1.0,36.0,95.0,78.0,89.0,8.0,166.0,4.0,1.0,1.0,6.0,3.0,3.0,0.242,15.1,28.1,0.54,0.361,0.504,0.865,0.262,0.285,94.0,23.7,0.366,127.0
1,Total,Away,161.0,545.0,629.0,117.0,67.0,14.0,2.0,34.0,82.0,78.0,76.0,12.0,186.0,6.0,2.0,0.0,8.0,5.0,4.0,0.215,12.1,29.6,0.41,0.316,0.435,0.751,0.22,0.254,75.0,0.6,0.319,97.0
