,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,20.0,57.0,61.0,19.0,13.0,5.0,0.0,1.0,7.0,5.0,3.0,0.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.333,4.9,31.1,0.16,0.367,0.474,0.84,0.14,0.486,9.0,2.2,0.361,125.0
1,Total,Away,17.0,55.0,63.0,7.0,4.0,2.0,0.0,1.0,4.0,3.0,7.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.127,11.1,34.9,0.32,0.226,0.218,0.444,0.091,0.188,2.0,-6.0,0.207,22.0
