,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,475.0,1356.0,1525.0,322.0,245.0,50.0,12.0,15.0,162.0,120.0,131.0,5.0,319.0,8.0,9.0,21.0,18.0,42.0,17.0,0.237,8.6,20.9,0.41,0.307,0.325,0.632,0.088,0.298,132.0,-42.8,0.283,76.0
1,Total,Away,464.0,1443.0,1617.0,356.0,256.0,70.0,9.0,21.0,162.0,122.0,135.0,3.0,300.0,7.0,11.0,21.0,22.0,42.0,11.0,0.247,8.3,18.6,0.45,0.312,0.351,0.663,0.105,0.296,155.0,-29.7,0.295,82.0
