,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,139.0,369.0,398.0,114.0,77.0,28.0,1.0,8.0,53.0,53.0,22.0,1.0,62.0,3.0,3.0,1.0,9.0,1.0,2.0,0.309,5.5,15.6,0.35,0.35,0.455,0.805,0.146,0.351,56.0,9.1,0.345,112.0
1,Total,Away,145.0,415.0,446.0,116.0,84.0,22.0,2.0,8.0,57.0,39.0,25.0,1.0,83.0,0.0,2.0,4.0,13.0,1.0,0.0,0.28,5.6,18.6,0.3,0.319,0.4,0.719,0.12,0.331,50.0,-3.1,0.31,90.0
