,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,119.0,344.0,406.0,79.0,43.0,13.0,2.0,21.0,60.0,58.0,55.0,6.0,145.0,3.0,4.0,0.0,11.0,9.0,1.0,0.23,13.5,35.7,0.38,0.337,0.462,0.8,0.233,0.319,55.0,6.5,0.337,107.0
1,Total,Away,106.0,347.0,397.0,91.0,54.0,19.0,2.0,16.0,53.0,46.0,43.0,7.0,125.0,3.0,2.0,2.0,6.0,5.0,5.0,0.262,10.8,31.5,0.34,0.347,0.467,0.814,0.205,0.361,56.0,8.2,0.343,111.0
