,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,9.0,24.0,29.0,7.0,3.0,3.0,0.0,1.0,4.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.292,17.2,24.1,0.71,0.414,0.542,0.955,0.25,0.375,6.0,2.2,0.409,162.0
1,Total,Home vs L,7.0,14.0,14.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.357,0.0,28.6,0.0,0.357,0.357,0.714,0.0,0.5,2.0,0.0,0.314,101.0
