,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,356.0,1162.0,1292.0,278.0,178.0,42.0,2.0,56.0,136.0,159.0,106.0,1.0,271.0,10.0,14.0,0.0,32.0,2.0,1.0,0.239,8.2,21.0,0.39,0.305,0.423,0.728,0.184,0.261,148.0,1.2,0.316,104.0
1,Total,Away,362.0,1278.0,1401.0,326.0,206.0,63.0,3.0,54.0,148.0,181.0,110.0,4.0,324.0,7.0,6.0,0.0,36.0,9.0,5.0,0.255,7.9,23.1,0.34,0.316,0.436,0.752,0.181,0.3,172.0,11.5,0.325,102.0
