,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,331.0,1005.0,1150.0,250.0,163.0,46.0,2.0,39.0,120.0,122.0,102.0,0.0,348.0,35.0,7.0,1.0,20.0,1.0,3.0,0.249,8.9,30.3,0.29,0.337,0.415,0.752,0.166,0.338,147.0,15.4,0.332,106.0
1,Total,Away,316.0,1055.0,1175.0,243.0,165.0,45.0,0.0,33.0,100.0,132.0,83.0,3.0,343.0,30.0,4.0,3.0,26.0,1.0,3.0,0.23,7.1,29.2,0.24,0.304,0.367,0.671,0.136,0.307,118.0,-16.4,0.297,84.0
