,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,134.0,368.0,397.0,90.0,63.0,20.0,1.0,6.0,40.0,50.0,18.0,0.0,83.0,3.0,5.0,3.0,12.0,2.0,0.0,0.245,4.5,20.9,0.22,0.282,0.353,0.635,0.109,0.296,33.0,-13.5,0.276,68.0
1,Total,Away,131.0,411.0,453.0,89.0,57.0,22.0,0.0,10.0,43.0,45.0,31.0,1.0,108.0,2.0,5.0,4.0,17.0,1.0,0.0,0.217,6.8,23.8,0.29,0.272,0.343,0.615,0.127,0.265,35.0,-18.2,0.268,64.0
