,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,440.0,1488.0,1716.0,415.0,247.0,105.0,21.0,42.0,226.0,183.0,209.0,12.0,384.0,12.0,7.0,0.0,22.0,12.0,10.0,0.279,12.2,22.4,0.54,0.371,0.462,0.833,0.183,0.349,258.0,61.6,0.36,136.0
1,Total,Away,460.0,1612.0,1849.0,413.0,243.0,93.0,7.0,70.0,208.0,230.0,206.0,14.0,457.0,18.0,12.0,1.0,9.0,25.0,6.0,0.256,11.1,24.7,0.45,0.345,0.453,0.798,0.197,0.313,255.0,43.3,0.345,116.0
