,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,204.0,683.0,771.0,178.0,95.0,31.0,6.0,46.0,109.0,105.0,74.0,6.0,222.0,8.0,4.0,2.0,9.0,6.0,2.0,0.261,9.6,28.8,0.33,0.338,0.526,0.864,0.265,0.315,120.0,30.0,0.365,125.0
1,Total,Away,188.0,646.0,717.0,146.0,76.0,40.0,8.0,22.0,97.0,57.0,63.0,3.0,203.0,7.0,1.0,0.0,13.0,8.0,2.0,0.226,8.8,28.3,0.31,0.301,0.415,0.716,0.189,0.294,79.0,-4.6,0.309,89.0
