,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,12.0,20.0,20.0,6.0,4.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,40.0,0.0,0.3,0.6,0.9,0.3,0.4,3.0,1.0,0.379,140.0
3,Total,vs R as R,29.0,73.0,80.0,19.0,11.0,3.0,0.0,5.0,10.0,12.0,3.0,0.0,32.0,2.0,2.0,0.0,0.0,1.0,0.0,0.26,3.8,40.0,0.09,0.3,0.507,0.807,0.247,0.368,11.0,1.5,0.338,113.0
4,Total,vs L,13.0,20.0,20.0,6.0,4.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,40.0,0.0,0.3,0.6,0.9,0.3,0.4,3.0,1.0,0.379,140.0
5,Total,vs R,29.0,73.0,80.0,19.0,11.0,3.0,0.0,5.0,14.0,12.0,3.0,0.0,32.0,2.0,2.0,0.0,0.0,1.0,0.0,0.26,3.8,40.0,0.09,0.3,0.507,0.807,0.247,0.368,11.0,1.5,0.338,113.0
