,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,143.0,322.0,350.0,85.0,60.0,16.0,2.0,7.0,42.0,43.0,16.0,2.0,80.0,5.0,2.0,5.0,11.0,9.0,3.0,0.264,4.6,22.9,0.2,0.307,0.391,0.699,0.127,0.329,36.0,-3.0,0.304,74.0
1,Total,Away,127.0,330.0,350.0,79.0,50.0,18.0,2.0,9.0,32.0,39.0,17.0,3.0,94.0,2.0,1.0,0.0,8.0,3.0,2.0,0.239,4.9,26.9,0.18,0.28,0.388,0.668,0.148,0.307,32.0,-7.1,0.287,77.0
