,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,492.0,858.0,966.0,207.0,136.0,51.0,1.0,19.0,30.0,105.0,88.0,1.0,217.0,15.0,4.0,1.0,14.0,1.0,0.0,0.241,9.1,22.5,0.41,0.321,0.369,0.691,0.128,0.3,104.0,-6.9,0.307,92.0
1,Total,vs R as L,871.0,2413.0,2747.0,575.0,327.0,110.0,20.0,118.0,187.0,316.0,299.0,24.0,505.0,22.0,13.0,0.0,53.0,9.0,3.0,0.238,10.9,18.4,0.59,0.326,0.447,0.773,0.209,0.253,353.0,38.1,0.333,111.0
2,Total,vs L as R,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,494.0,858.0,966.0,207.0,136.0,51.0,1.0,19.0,89.0,105.0,88.0,1.0,217.0,15.0,4.0,1.0,14.0,4.0,0.0,0.241,9.1,22.5,0.41,0.321,0.369,0.691,0.128,0.3,104.0,-6.9,0.307,92.0
5,Total,vs R,878.0,2413.0,2747.0,575.0,327.0,110.0,20.0,118.0,319.0,316.0,299.0,24.0,505.0,22.0,13.0,0.0,53.0,19.0,10.0,0.238,10.9,18.4,0.59,0.326,0.447,0.773,0.209,0.253,353.0,38.1,0.333,111.0
