,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,34.0,93.0,99.0,29.0,13.0,6.0,1.0,9.0,15.0,27.0,5.0,2.0,31.0,1.0,0.0,0.0,3.0,0.0,1.0,0.312,5.1,31.3,0.16,0.354,0.688,1.042,0.376,0.377,20.0,8.7,0.429,147.0
1,Total,Away,39.0,98.0,106.0,13.0,7.0,5.0,0.0,1.0,4.0,7.0,8.0,1.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.133,7.5,45.3,0.17,0.198,0.214,0.412,0.082,0.245,1.0,-11.5,0.183,7.0
