,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,61.0,69.0,79.0,17.0,11.0,3.0,0.0,3.0,10.0,16.0,7.0,0.0,22.0,1.0,1.0,1.0,2.0,6.0,0.0,0.246,8.9,27.8,0.32,0.321,0.42,0.741,0.174,0.311,9.0,-0.1,0.319,96.0
1,Total,Away,36.0,60.0,67.0,17.0,12.0,1.0,1.0,3.0,15.0,8.0,7.0,0.0,21.0,0.0,0.0,0.0,2.0,4.0,0.0,0.283,10.4,31.3,0.33,0.358,0.483,0.842,0.2,0.389,10.0,2.3,0.36,121.0
