,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,757.0,2764.0,2972.0,810.0,564.0,177.0,20.0,49.0,373.0,333.0,145.0,17.0,500.0,33.0,17.0,13.0,99.0,59.0,14.0,0.293,4.9,16.8,0.29,0.334,0.425,0.759,0.132,0.341,368.0,24.4,0.329,110.0
1,Total,Away,712.0,2761.0,2979.0,797.0,571.0,150.0,17.0,59.0,347.0,315.0,170.0,14.0,536.0,24.0,13.0,11.0,79.0,65.0,32.0,0.289,5.7,18.0,0.32,0.334,0.419,0.753,0.131,0.339,366.0,22.4,0.328,103.0
