,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,283.0,679.0,751.0,164.0,101.0,38.0,12.0,13.0,76.0,66.0,61.0,1.0,181.0,1.0,6.0,5.0,14.0,10.0,4.0,0.242,8.1,24.1,0.34,0.303,0.39,0.693,0.149,0.308,77.0,-8.7,0.301,88.0
2,Total,vs L as R,175.0,317.0,348.0,72.0,51.0,17.0,0.0,4.0,21.0,27.0,21.0,0.0,76.0,2.0,4.0,4.0,11.0,6.0,1.0,0.227,6.0,21.8,0.28,0.276,0.319,0.595,0.091,0.282,25.0,-14.7,0.263,62.0
3,Total,vs R as R,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,177.0,317.0,348.0,72.0,51.0,17.0,0.0,4.0,32.0,27.0,21.0,0.0,76.0,2.0,4.0,4.0,11.0,7.0,1.0,0.227,6.0,21.8,0.28,0.276,0.319,0.595,0.091,0.282,25.0,-14.7,0.263,62.0
5,Total,vs R,288.0,679.0,751.0,164.0,101.0,38.0,12.0,13.0,98.0,66.0,61.0,1.0,181.0,1.0,6.0,5.0,14.0,17.0,6.0,0.242,8.1,24.1,0.34,0.303,0.39,0.693,0.149,0.308,77.0,-8.7,0.301,88.0
