,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,29.0,42.0,48.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.143,8.3,39.6,0.21,0.234,0.167,0.401,0.024,0.261,1.0,-4.9,0.194,14.0
1,Total,vs R as L,64.0,144.0,159.0,36.0,23.0,5.0,3.0,5.0,12.0,21.0,13.0,2.0,62.0,1.0,1.0,0.0,1.0,3.0,0.0,0.25,8.2,39.0,0.21,0.314,0.431,0.745,0.181,0.397,19.0,-0.3,0.315,91.0
2,Total,vs L as R,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,29.0,42.0,48.0,6.0,5.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.143,8.3,39.6,0.21,0.234,0.167,0.401,0.024,0.261,1.0,-4.9,0.194,14.0
5,Total,vs R,64.0,144.0,159.0,36.0,23.0,5.0,3.0,5.0,16.0,21.0,13.0,2.0,62.0,1.0,1.0,0.0,1.0,5.0,1.0,0.25,8.2,39.0,0.21,0.314,0.431,0.745,0.181,0.397,19.0,-0.3,0.315,91.0
