,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,353.0,1189.0,1290.0,335.0,218.0,78.0,10.0,29.0,147.0,147.0,76.0,7.0,255.0,10.0,7.0,8.0,17.0,11.0,4.0,0.282,5.9,19.8,0.3,0.328,0.437,0.766,0.156,0.336,162.0,13.9,0.329,103.0
1,Total,Away,361.0,1230.0,1347.0,287.0,169.0,71.0,9.0,38.0,150.0,153.0,96.0,6.0,267.0,4.0,12.0,5.0,18.0,3.0,9.0,0.233,7.1,19.8,0.36,0.288,0.398,0.687,0.165,0.266,134.0,-21.0,0.296,84.0
