,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,43.0,110.0,127.0,31.0,28.0,2.0,1.0,0.0,12.0,10.0,13.0,1.0,36.0,3.0,1.0,0.0,2.0,3.0,0.0,0.282,10.2,28.3,0.36,0.37,0.318,0.688,0.036,0.413,14.0,-0.7,0.31,98.0
1,Total,Away,42.0,140.0,155.0,38.0,28.0,6.0,0.0,4.0,21.0,20.0,12.0,1.0,38.0,3.0,0.0,0.0,4.0,2.0,0.0,0.271,7.7,24.5,0.32,0.342,0.4,0.742,0.129,0.347,19.0,0.6,0.323,99.0
