,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,240.0,653.0,728.0,145.0,97.0,25.0,1.0,22.0,84.0,82.0,56.0,6.0,164.0,10.0,2.0,7.0,10.0,3.0,1.0,0.222,7.7,22.5,0.34,0.293,0.364,0.657,0.142,0.262,67.0,-14.6,0.289,77.0
1,Total,Away,225.0,642.0,714.0,135.0,91.0,25.0,4.0,15.0,63.0,59.0,54.0,6.0,186.0,9.0,4.0,4.0,12.0,7.0,1.0,0.21,7.6,26.1,0.29,0.279,0.332,0.611,0.121,0.27,55.0,-25.9,0.269,66.0
