,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,663.0,2490.0,2704.0,734.0,495.0,176.0,13.0,50.0,306.0,326.0,171.0,6.0,305.0,10.0,24.0,9.0,83.0,19.0,13.0,0.295,6.3,11.3,0.56,0.34,0.436,0.776,0.141,0.317,352.0,42.8,0.338,111.0
1,Total,Away,681.0,2634.0,2893.0,750.0,558.0,130.0,14.0,48.0,332.0,265.0,202.0,10.0,329.0,18.0,24.0,15.0,78.0,21.0,15.0,0.285,7.0,11.4,0.61,0.337,0.399,0.736,0.115,0.308,344.0,13.5,0.323,100.0
