,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,527.0,1772.0,2032.0,405.0,234.0,93.0,1.0,77.0,215.0,242.0,239.0,13.0,468.0,11.0,10.0,0.0,55.0,2.0,1.0,0.229,11.8,23.0,0.51,0.322,0.413,0.735,0.184,0.265,241.0,7.7,0.32,103.0
1,Total,Away,508.0,1785.0,2013.0,427.0,260.0,78.0,1.0,88.0,213.0,239.0,214.0,4.0,480.0,6.0,8.0,0.0,39.0,1.0,2.0,0.239,10.6,23.8,0.45,0.321,0.432,0.753,0.193,0.277,251.0,19.9,0.328,106.0
