,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,148.0,569.0,639.0,165.0,102.0,45.0,4.0,14.0,94.0,87.0,56.0,5.0,92.0,6.0,7.0,1.0,15.0,15.0,2.0,0.29,8.8,14.4,0.61,0.356,0.457,0.813,0.167,0.321,91.0,14.5,0.347,110.0
1,Total,Away,161.0,593.0,695.0,162.0,107.0,28.0,4.0,23.0,97.0,92.0,89.0,3.0,138.0,3.0,8.0,2.0,10.0,26.0,5.0,0.273,12.8,19.9,0.64,0.367,0.45,0.817,0.177,0.316,102.0,19.1,0.351,121.0
