,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,230.0,789.0,858.0,191.0,134.0,30.0,11.0,16.0,85.0,80.0,44.0,1.0,177.0,13.0,3.0,9.0,7.0,14.0,8.0,0.242,5.1,20.6,0.25,0.292,0.369,0.661,0.127,0.292,80.0,-19.8,0.287,80.0
1,Total,Away,233.0,827.0,906.0,202.0,130.0,52.0,8.0,12.0,89.0,82.0,61.0,1.0,194.0,4.0,7.0,7.0,19.0,8.0,11.0,0.244,6.7,21.4,0.31,0.297,0.37,0.667,0.126,0.303,86.0,-19.8,0.29,80.0
