,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,871.0,2903.0,3509.0,729.0,397.0,149.0,9.0,174.0,513.0,501.0,513.0,29.0,636.0,45.0,36.0,12.0,89.0,31.0,16.0,0.251,14.6,18.1,0.81,0.368,0.488,0.856,0.237,0.261,546.0,136.8,0.37,130.0
1,Total,Away,884.0,3105.0,3683.0,757.0,422.0,159.0,8.0,168.0,498.0,469.0,510.0,29.0,744.0,35.0,22.0,11.0,81.0,37.0,15.0,0.244,13.8,20.2,0.69,0.355,0.462,0.817,0.219,0.266,530.0,102.0,0.355,121.0
