,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,95.0,274.0,293.0,67.0,46.0,16.0,3.0,2.0,30.0,21.0,13.0,0.0,37.0,2.0,1.0,3.0,9.0,1.0,1.0,0.245,4.4,12.6,0.35,0.283,0.347,0.629,0.102,0.275,24.0,-11.1,0.273,66.0
1,Total,Away,99.0,296.0,315.0,95.0,76.0,14.0,3.0,2.0,34.0,35.0,11.0,0.0,42.0,0.0,4.0,4.0,7.0,3.0,0.0,0.321,3.5,13.3,0.26,0.341,0.409,0.75,0.088,0.363,39.0,0.8,0.323,101.0
