,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,26.0,68.0,76.0,19.0,11.0,4.0,2.0,2.0,13.0,6.0,7.0,0.0,23.0,1.0,0.0,0.0,0.0,5.0,0.0,0.279,9.2,30.3,0.3,0.355,0.485,0.841,0.206,0.395,12.0,3.1,0.366,132.0
1,Total,Away,31.0,77.0,83.0,13.0,7.0,5.0,0.0,1.0,12.0,4.0,5.0,0.0,19.0,1.0,0.0,0.0,1.0,3.0,2.0,0.169,6.0,22.9,0.26,0.229,0.273,0.502,0.104,0.211,4.0,-5.8,0.225,37.0
