,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,844.0,2051.0,2317.0,504.0,367.0,88.0,18.0,31.0,144.0,189.0,213.0,6.0,470.0,11.0,14.0,28.0,20.0,42.0,14.0,0.246,9.2,20.3,0.45,0.318,0.352,0.67,0.106,0.302,229.0,-36.0,0.299,85.0
2,Total,vs L as R,429.0,746.0,823.0,173.0,133.0,32.0,3.0,5.0,46.0,52.0,53.0,2.0,149.0,4.0,6.0,14.0,20.0,10.0,7.0,0.232,6.4,18.1,0.36,0.284,0.303,0.587,0.071,0.281,57.0,-36.8,0.263,61.0
3,Total,vs R as R,172.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.2,0.445,187.0
4,Total,vs L,440.0,746.0,823.0,173.0,133.0,32.0,3.0,5.0,75.0,52.0,53.0,2.0,149.0,4.0,6.0,14.0,20.0,14.0,10.0,0.232,6.4,18.1,0.36,0.284,0.303,0.587,0.071,0.281,57.0,-36.8,0.263,61.0
5,Total,vs R,854.0,2053.0,2319.0,505.0,368.0,88.0,18.0,31.0,249.0,190.0,213.0,6.0,470.0,11.0,14.0,28.0,20.0,70.0,18.0,0.246,9.2,20.3,0.45,0.318,0.352,0.67,0.106,0.303,230.0,-35.8,0.299,85.0
