,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,752.0,2697.0,3054.0,693.0,443.0,156.0,14.0,80.0,368.0,338.0,283.0,13.0,623.0,47.0,22.0,5.0,44.0,44.0,19.0,0.257,9.3,20.4,0.45,0.336,0.414,0.75,0.157,0.304,377.0,24.2,0.329,102.0
1,Total,Away,767.0,2869.0,3260.0,740.0,481.0,158.0,11.0,90.0,394.0,306.0,323.0,29.0,747.0,49.0,14.0,2.0,53.0,60.0,23.0,0.258,9.9,22.9,0.43,0.342,0.415,0.756,0.157,0.318,408.0,30.9,0.331,106.0
