,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,388.0,1173.0,1302.0,252.0,168.0,54.0,4.0,26.0,116.0,153.0,93.0,5.0,346.0,5.0,13.0,18.0,15.0,2.0,3.0,0.215,7.1,26.6,0.27,0.273,0.334,0.607,0.119,0.278,95.0,-56.0,0.267,62.0
1,Total,Away,402.0,1208.0,1351.0,224.0,153.0,47.0,3.0,21.0,114.0,110.0,89.0,11.0,391.0,11.0,10.0,33.0,21.0,8.0,5.0,0.185,6.6,28.9,0.23,0.246,0.281,0.527,0.096,0.252,62.0,-94.5,0.234,38.0
