,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,44.0,146.0,158.0,39.0,19.0,8.0,0.0,12.0,24.0,27.0,11.0,0.0,47.0,1.0,0.0,0.0,1.0,3.0,1.0,0.267,7.0,29.7,0.23,0.323,0.568,0.891,0.301,0.31,26.0,7.8,0.375,146.0
1,Total,Away,34.0,87.0,104.0,25.0,13.0,8.0,1.0,3.0,14.0,16.0,15.0,2.0,29.0,1.0,0.0,0.0,1.0,3.0,0.0,0.287,14.4,27.9,0.52,0.398,0.506,0.904,0.218,0.4,18.0,5.8,0.384,145.0
