,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,190.0,608.0,674.0,147.0,84.0,42.0,5.0,16.0,78.0,53.0,57.0,0.0,189.0,7.0,2.0,0.0,8.0,14.0,6.0,0.242,8.5,28.0,0.3,0.313,0.406,0.719,0.164,0.323,77.0,-2.6,0.312,101.0
1,Total,Away,187.0,671.0,745.0,185.0,119.0,35.0,11.0,20.0,109.0,90.0,60.0,1.0,192.0,7.0,4.0,3.0,5.0,20.0,8.0,0.276,8.1,25.8,0.31,0.34,0.45,0.79,0.174,0.356,102.0,14.1,0.339,109.0
